Código Grupo;Descrição Grupo;Código SubGrupo;Descrição SubGrupo;Sequência Grupo;Descrição Categoria;Mês/Ano;Ano-Mês-Dia;Valor;Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Jan/2024;2024-01-01;-471.48;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Jun/2024;2024-06-01;-757.48;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Ago/2024;2024-08-01;-990.48;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;1;Água e Saneamento;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Jan/2024;2024-01-01;-15000.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Mar/2024;2024-03-01;-15000.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Mai/2024;2024-05-01;-6200.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Jul/2024;2024-07-01;-4000.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Ago/2024;2024-08-01;-2000.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;2;Aluguel;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Mai/2024;2024-05-01;-380.38;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Ago/2024;2024-08-01;-380.76;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;3;Coleta de Lixo Hospitalar;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Fev/2024;2024-02-01;-300.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Mar/2024;2024-03-01;-200.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;4;Combustíveis;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Jan/2024;2024-01-01;-4290.24;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Fev/2024;2024-02-01;-14.12;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;5;Contribuição Sindical;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Jan/2024;2024-01-01;-3297.42;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Ago/2024;2024-08-01;-1629.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;6;Energia Elétrica;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Mar/2024;2024-03-01;-340.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;7;Fardamento;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Fev/2024;2024-02-01;-2077.06;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Mar/2024;2024-03-01;-2077.06;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Jun/2024;2024-06-01;-2201.14;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Jul/2024;2024-07-01;-3334.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;8;Férias;Set/2024;2024-09-01;-1734.41;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Jan/2024;2024-01-01;-2806.53;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Fev/2024;2024-02-01;-3194.69;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Mar/2024;2024-03-01;-3701.15;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Abr/2024;2024-04-01;-6348.95;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Mai/2024;2024-05-01;-2270.69;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Jun/2024;2024-06-01;-2224.6;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Jul/2024;2024-07-01;-2265.98;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Ago/2024;2024-08-01;-3589.52;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;9;FGTS e Multa de FGTS;Set/2024;2024-09-01;-2484.31;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Jan/2024;2024-01-01;-400.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Fev/2024;2024-02-01;-600.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Mar/2024;2024-03-01;-3663.4;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Abr/2024;2024-04-01;-400.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Mai/2024;2024-05-01;-3813.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Jun/2024;2024-06-01;-2341.6;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Jul/2024;2024-07-01;-986.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Ago/2024;2024-08-01;-700.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;10;Gratificações;Set/2024;2024-09-01;-650.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Jan/2024;2024-01-01;-6.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Fev/2024;2024-02-01;-750.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Mai/2024;2024-05-01;-750.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Jun/2024;2024-06-01;-750.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;11;Honorários (outros);Set/2024;2024-09-01;-1000.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Jan/2024;2024-01-01;-1400.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Fev/2024;2024-02-01;-1868.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Mar/2024;2024-03-01;-1868.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Abr/2024;2024-04-01;-1868.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Mai/2024;2024-05-01;-1868.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Jun/2024;2024-06-01;-1868.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Jul/2024;2024-07-01;-934.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Ago/2024;2024-08-01;-934.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;12;Honorários Contábeis;Set/2024;2024-09-01;-1868.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Mar/2024;2024-03-01;-1800.19;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Abr/2024;2024-04-01;-2070.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Mai/2024;2024-05-01;-2027.07;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Jun/2024;2024-06-01;-1565.88;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Jul/2024;2024-07-01;-1748.2;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Ago/2024;2024-08-01;-3066.87;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;13;INSS sobre Salários - GPS;Set/2024;2024-09-01;-2237.7;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Ago/2024;2024-08-01;-336.38;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;14;IPTU;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Jan/2024;2024-01-01;-247.45;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Mar/2024;2024-03-01;-57.45;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Abr/2024;2024-04-01;-398.4;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Mai/2024;2024-05-01;-499.84;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Jun/2024;2024-06-01;-819.45;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Jul/2024;2024-07-01;-71.8;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Ago/2024;2024-08-01;-109.1;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;15;Lanches e Refeições;Set/2024;2024-09-01;-263.1;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Jan/2024;2024-01-01;-250.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Fev/2024;2024-02-01;-130.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Abr/2024;2024-04-01;-2000.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Mai/2024;2024-05-01;-1255.24;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Jun/2024;2024-06-01;-800.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Jul/2024;2024-07-01;-300.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Ago/2024;2024-08-01;-705.49;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;16;Manutenção de Equipamentos;Set/2024;2024-09-01;-300.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Jan/2024;2024-01-01;-130.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Fev/2024;2024-02-01;-190.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Mar/2024;2024-03-01;-380.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Abr/2024;2024-04-01;-250.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Jul/2024;2024-07-01;-320.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Ago/2024;2024-08-01;-600.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;17;Manutenção Predial;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Fev/2024;2024-02-01;-9.69;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Mar/2024;2024-03-01;-2460.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Abr/2024;2024-04-01;-516.55;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Jun/2024;2024-06-01;-1150.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Jul/2024;2024-07-01;-950.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Ago/2024;2024-08-01;-300.78;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;18;Materiais de Escritório;Set/2024;2024-09-01;-293.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Mai/2024;2024-05-01;-813.86;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Jun/2024;2024-06-01;-835.15;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Jul/2024;2024-07-01;-1693.06;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Ago/2024;2024-08-01;-480.51;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;19;Materiais de Limpeza e de Higiene;Set/2024;2024-09-01;-698.79;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Jan/2024;2024-01-01;-280.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Fev/2024;2024-02-01;-300.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Mar/2024;2024-03-01;-300.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Abr/2024;2024-04-01;-300.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Mai/2024;2024-05-01;-300.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Jun/2024;2024-06-01;-300.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Jul/2024;2024-07-01;-150.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Ago/2024;2024-08-01;-300.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;MENSALIDADE CONTA AZUL;Set/2024;2024-09-01;-300.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Ago/2024;2024-08-01;-55.1;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Plano Odontológico Colaboradores;Set/2024;2024-09-01;-72.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Jan/2024;2024-01-01;-815.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Fev/2024;2024-02-01;-1155.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Mar/2024;2024-03-01;-585.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Abr/2024;2024-04-01;-340.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Mai/2024;2024-05-01;-1225.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Jun/2024;2024-06-01;-1460.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Jul/2024;2024-07-01;-2044.7;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Ago/2024;2024-08-01;-2483.08;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;PRESTAÇÃO DE SERVIÇO;Set/2024;2024-09-01;-100.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Fev/2024;2024-02-01;-6934.84;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Mar/2024;2024-03-01;-2665.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Abr/2024;2024-04-01;-8945.44;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Ago/2024;2024-08-01;-7092.63;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Rescisões;Set/2024;2024-09-01;0.0;3 Trimestre
